3,0.00,PNumber:,Gender:,Age:
0,89.46,551.96,31.96,1065.36
1,89.51,0.00,122.21,0.00
0,89.54,552.50,31.96,1064.99
0,89.61,552.92,31.96,1064.70
0,89.71,553.53,31.96,1064.28
0,89.78,553.95,31.96,1064.00
0,89.86,554.43,31.96,1063.66
0,89.96,554.92,31.96,1063.34
0,90.06,555.41,31.96,1063.03
0,90.18,555.88,31.96,1062.73
2,90.44,Well
1,92.63,0.00,121.53,0.00
1,92.68,0.00,120.91,0.00
1,92.73,0.00,120.26,0.00
1,92.78,0.00,119.57,0.00
1,92.83,0.00,118.93,0.00
1,92.88,0.00,118.25,0.00
1,92.93,0.00,117.57,0.00
1,92.98,0.00,116.89,0.00
1,93.03,0.00,116.21,0.00
1,93.08,0.00,115.52,0.00
1,93.13,0.00,114.84,0.00
1,93.18,0.00,114.16,0.00
1,93.23,0.00,113.48,0.00
1,93.28,0.00,112.79,0.00
1,93.33,0.00,112.11,0.00
1,93.38,0.00,111.43,0.00
1,93.43,0.00,110.75,0.00
1,93.48,0.00,110.06,0.00
1,93.53,0.00,109.39,0.00
1,93.58,0.00,108.70,0.00
1,93.63,0.00,108.02,0.00
1,93.68,0.00,107.32,0.00
1,93.73,0.00,106.66,0.00
1,93.78,0.00,105.98,0.00
1,93.83,0.00,105.29,0.00
1,93.88,0.00,104.58,0.00
1,93.93,0.00,103.91,0.00
1,93.98,0.00,103.22,0.00
1,94.03,0.00,102.54,0.00
1,94.08,0.00,101.85,0.00
1,94.13,0.00,101.18,0.00
1,94.18,0.00,100.49,0.00
1,94.23,0.00,99.81,0.00
1,94.28,0.00,99.12,0.00
1,94.33,0.00,98.44,0.00
1,94.38,0.00,97.76,0.00
1,94.43,0.00,97.08,0.00
1,94.48,0.00,96.39,0.00
1,94.53,0.00,95.72,0.00
1,94.58,0.00,95.04,0.00
1,94.63,0.00,94.35,0.00
1,94.68,0.00,93.70,0.00
1,94.73,0.00,93.03,0.00
1,94.77,0.00,92.52,0.00
1,94.81,0.00,91.85,0.00
1,94.86,0.00,91.17,0.00
1,94.91,0.00,90.48,0.00
1,94.96,0.00,89.80,0.00
1,95.01,0.00,89.12,0.00
1,95.06,0.00,88.44,0.00
1,95.11,0.00,87.76,0.00
1,95.16,0.00,87.08,0.00
1,95.21,0.00,86.39,0.00
1,95.26,0.00,85.71,0.00
1,95.31,0.00,85.03,0.00
1,95.37,0.00,84.32,0.00
1,95.42,0.00,83.64,0.00
1,95.47,0.00,82.96,0.00
1,95.52,0.00,82.28,0.00
1,95.57,0.00,81.60,0.00
1,95.62,0.00,80.92,0.00
1,95.67,0.00,80.24,0.00
1,95.71,0.00,79.58,0.00
1,95.76,0.00,78.90,0.00
1,95.82,0.00,78.36,0.00
0,96.47,556.38,31.96,1062.60
0,96.67,557.03,31.96,1062.74
0,96.76,557.64,31.96,1062.86
0,96.83,558.17,31.96,1062.97
0,96.92,558.94,31.96,1063.13
0,96.97,559.43,31.96,1063.23
0,97.02,559.92,31.96,1063.33
0,97.07,560.41,31.96,1063.43
0,97.12,560.90,31.96,1063.53
0,97.18,561.56,31.96,1063.67
0,97.27,562.37,31.96,1063.83
0,97.33,563.03,31.96,1063.97
0,97.38,563.52,31.96,1064.07
0,97.47,564.33,31.96,1064.24
0,97.53,564.98,31.96,1064.37
0,97.58,565.47,31.96,1064.47
0,97.65,566.13,31.96,1064.60
1,97.70,0.00,78.93,0.00
0,97.73,566.92,31.96,1064.75
1,97.78,0.00,79.52,0.00
0,97.80,567.50,31.96,1064.85
0,97.87,568.06,31.96,1064.95
1,97.87,0.00,80.12,0.00
0,97.94,568.67,31.96,1065.05
1,97.94,0.00,80.65,0.00
0,98.00,569.21,31.96,1065.13
1,98.03,0.00,81.29,0.00
0,98.08,569.91,31.96,1065.23
0,98.17,570.62,31.96,1065.33
0,98.23,571.19,31.96,1065.41
0,98.30,571.75,31.96,1065.49
0,98.38,572.46,31.96,1065.59
0,98.45,573.03,31.96,1065.67
0,98.53,573.74,31.96,1065.77
0,98.62,574.43,31.96,1065.87
0,98.68,575.00,31.96,1065.95
0,98.77,575.71,31.96,1066.04
0,98.83,576.29,31.96,1066.12
1,98.83,0.00,81.86,0.00
0,98.90,576.85,31.96,1066.19
0,98.98,577.56,31.96,1066.28
1,99.03,0.00,82.36,0.00
0,99.05,578.13,31.96,1066.35
0,99.13,578.83,31.96,1066.43
0,99.20,579.40,31.95,1066.49
1,99.23,0.00,82.86,0.00
0,99.28,580.11,31.96,1066.57
0,99.35,580.68,31.96,1066.63
0,99.43,581.38,31.96,1066.71
1,99.43,0.00,83.36,0.00
0,99.50,581.95,31.96,1066.76
0,99.58,582.66,31.96,1066.83
1,99.63,0.00,83.87,0.00
0,99.65,583.23,31.96,1066.89
0,99.73,583.94,31.96,1066.95
0,99.80,584.51,31.96,1067.00
1,99.83,0.00,84.37,0.00
0,99.88,585.22,31.96,1067.06
0,99.95,585.78,31.96,1067.11
0,100.04,586.51,31.96,1067.16
1,100.04,0.00,84.88,0.00
0,100.10,587.08,31.96,1067.20
0,100.19,587.79,31.96,1067.24
1,100.24,0.00,85.47,0.00
0,100.25,588.37,31.96,1067.27
0,100.34,589.07,31.96,1067.31
0,100.40,589.65,31.96,1067.33
1,100.40,0.00,85.97,0.00
0,100.49,590.36,31.96,1067.36
0,100.55,590.93,31.96,1067.38
0,100.64,591.64,31.96,1067.41
0,100.70,592.22,31.96,1067.43
0,100.79,593.00,31.96,1067.46
0,100.85,593.67,31.96,1067.48
0,100.90,594.17,31.96,1067.50
0,100.98,594.99,31.96,1067.53
0,101.04,595.52,31.96,1067.55
0,101.09,596.02,31.96,1067.56
0,101.15,596.67,31.96,1067.59
0,101.20,597.17,31.96,1067.60
0,101.25,597.67,31.96,1067.62
0,101.30,598.17,31.96,1067.64
0,101.39,598.98,31.96,1067.67
0,101.45,599.54,31.96,1067.69
0,101.54,600.13,31.96,1067.71
0,101.64,600.79,31.96,1067.72
0,101.74,601.42,31.96,1067.74
0,101.84,602.05,31.96,1067.76
0,101.94,602.67,31.96,1067.78
0,102.04,603.29,31.96,1067.80
0,102.14,603.92,31.96,1067.81
0,102.24,604.55,31.96,1067.83
0,102.34,605.18,31.96,1067.85
0,102.44,605.81,31.96,1067.87
0,102.54,606.44,31.96,1067.88
0,102.64,607.06,31.96,1067.90
0,102.74,607.69,31.96,1067.92
0,102.84,608.30,31.96,1067.94
0,102.94,608.90,31.96,1067.95
0,103.04,609.49,31.96,1067.97
0,103.14,610.10,31.96,1067.98
0,103.24,610.68,31.96,1068.00
1,103.25,0.00,85.25,0.00
1,103.29,0.00,84.70,0.00
1,103.34,0.00,83.81,0.00
0,103.35,611.24,31.96,1068.02
1,103.39,0.00,82.91,0.00
1,103.44,0.00,82.01,0.00
0,103.49,611.80,31.96,1068.06
1,103.49,0.00,81.11,0.00
1,103.54,0.00,80.21,0.00
1,103.59,0.00,79.31,0.00
0,103.64,612.41,31.96,1068.14
1,103.64,0.00,78.41,0.00
1,103.69,0.00,77.50,0.00
1,103.74,0.00,76.62,0.00
0,103.79,613.03,31.96,1068.25
1,103.79,0.00,75.70,0.00
1,103.84,0.00,74.80,0.00
1,103.89,0.00,73.90,0.00
0,103.94,613.64,31.96,1068.38
1,103.94,0.00,73.00,0.00
1,103.99,0.00,72.10,0.00
1,104.04,0.00,71.20,0.00
0,104.09,614.23,31.96,1068.54
1,104.09,0.00,70.33,0.00
1,104.14,0.00,69.39,0.00
1,104.19,0.00,68.49,0.00
0,104.24,614.83,31.96,1068.74
1,104.24,0.00,67.59,0.00
1,104.29,0.00,66.69,0.00
1,104.34,0.00,65.79,0.00
0,104.38,615.38,31.96,1068.94
1,104.38,0.00,65.06,0.00
1,104.44,0.00,64.01,0.00
1,104.49,0.00,63.11,0.00
0,104.51,615.86,31.96,1069.15
1,104.54,0.00,62.21,0.00
1,104.59,0.00,61.31,0.00
0,104.64,616.37,31.96,1069.38
1,104.64,0.00,60.41,0.00
1,104.69,0.00,59.51,0.00
1,104.74,0.00,58.61,0.00
0,104.79,616.93,31.96,1069.67
1,104.79,0.00,57.71,0.00
1,104.84,0.00,56.81,0.00
1,104.89,0.00,55.91,0.00
0,104.94,617.47,31.96,1069.99
1,104.94,0.00,55.01,0.00
1,104.99,0.00,54.11,0.00
1,105.04,0.00,53.22,0.00
0,105.09,618.00,31.96,1070.33
1,105.09,0.00,52.30,0.00
1,105.14,0.00,51.42,0.00
1,105.19,0.00,50.51,0.00
0,105.24,618.51,31.96,1070.70
1,105.24,0.00,49.59,0.00
1,105.29,0.00,48.70,0.00
1,105.34,0.00,47.80,0.00
0,105.39,619.01,31.96,1071.09
1,105.39,0.00,46.90,0.00
1,105.44,0.00,46.00,0.00
1,105.49,0.00,45.10,0.00
0,105.54,619.48,31.96,1071.50
1,105.54,0.00,44.21,0.00
1,105.59,0.00,43.31,0.00
1,105.64,0.00,42.39,0.00
0,105.69,619.94,31.96,1071.94
1,105.69,0.00,41.49,0.00
1,105.74,0.00,40.59,0.00
1,105.79,0.00,39.70,0.00
0,105.84,620.37,31.96,1072.39
1,105.84,0.00,38.80,0.00
1,105.89,0.00,37.90,0.00
1,105.94,0.00,37.00,0.00
0,105.99,620.78,31.96,1072.87
1,105.99,0.00,36.10,0.00
1,106.04,0.00,35.20,0.00
1,106.09,0.00,34.31,0.00
0,106.14,621.17,31.95,1073.36
1,106.14,0.00,33.40,0.00
1,106.19,0.00,32.54,0.00
1,106.24,0.00,31.62,0.00
0,106.29,621.53,31.96,1073.87
1,106.29,0.00,30.70,0.00
1,106.34,0.00,29.82,0.00
1,106.39,0.00,28.92,0.00
0,106.44,621.88,31.96,1074.40
1,106.44,0.00,28.00,0.00
1,106.49,0.00,27.10,0.00
1,106.54,0.00,26.20,0.00
0,106.59,622.19,31.96,1074.95
1,106.59,0.00,25.31,0.00
1,106.64,0.00,24.41,0.00
1,106.69,0.00,23.51,0.00
0,106.74,622.48,31.96,1075.50
1,106.74,0.00,22.63,0.00
1,106.79,0.00,21.73,0.00
1,106.84,0.00,20.80,0.00
0,106.89,622.74,31.96,1076.08
1,106.89,0.00,19.90,0.00
1,106.94,0.00,19.00,0.00
1,106.99,0.00,18.10,0.00
0,107.04,622.98,31.96,1076.66
1,107.04,0.00,17.20,0.00
1,107.09,0.00,16.30,0.00
1,107.14,0.00,15.40,0.00
0,107.18,623.17,31.96,1077.19
1,107.18,0.00,14.79,0.00
1,107.21,0.00,14.23,0.00
1,107.24,0.00,13.64,0.00
1,107.29,0.00,12.71,0.00
0,107.31,623.33,31.96,1077.73
1,107.33,0.00,12.09,0.00
1,107.36,0.00,11.51,0.00
1,107.41,0.00,10.61,0.00
0,107.44,623.46,31.96,1078.27
0,107.54,623.59,31.96,1078.79
0,107.64,623.75,31.96,1079.51
0,107.71,623.88,31.96,1080.10
0,107.77,624.02,31.96,1080.76
0,107.84,624.16,31.96,1081.41
0,107.91,624.30,31.96,1082.05
0,107.99,624.48,31.96,1082.87
0,108.04,624.59,31.96,1083.36
0,108.11,624.73,31.96,1084.01
0,108.19,624.91,31.96,1084.82
0,108.26,625.05,31.96,1085.47
0,108.31,625.15,31.96,1085.97
0,108.39,625.33,31.96,1086.78
0,108.46,625.47,31.96,1087.43
0,108.52,625.61,31.96,1088.08
0,108.58,625.72,31.96,1088.58
0,108.66,625.90,31.96,1089.39
0,108.73,626.04,31.96,1090.04
0,108.81,626.22,31.96,1090.85
0,108.86,626.32,31.96,1091.34
0,108.93,626.47,31.96,1092.00
0,109.01,626.64,31.96,1092.81
0,109.06,626.75,31.96,1093.30
0,109.13,626.89,31.96,1093.95
0,109.18,627.02,31.95,1094.51
0,109.26,627.18,31.96,1095.25
0,109.34,627.36,31.96,1096.05
0,109.41,627.50,31.96,1096.71
0,109.48,627.64,31.96,1097.36
0,109.53,627.75,31.96,1097.85
0,109.61,627.93,31.96,1098.67
0,109.66,628.04,31.96,1099.16
0,109.73,628.18,31.96,1099.81
0,109.81,628.36,31.96,1100.62
0,109.86,628.47,31.96,1101.11
0,109.93,628.61,31.96,1101.76
0,109.98,628.72,31.96,1102.25
0,110.03,628.83,31.96,1102.74
0,110.11,629.01,31.96,1103.55
0,110.18,629.15,31.96,1104.21
0,110.26,629.33,31.96,1105.02
0,110.31,629.44,31.96,1105.50
0,110.38,629.58,31.96,1106.15
0,110.46,629.76,31.96,1106.96
0,110.53,629.91,31.96,1107.61
0,110.61,630.08,31.96,1108.42
0,110.68,630.23,31.96,1109.08
0,110.73,630.34,31.96,1109.58
0,110.78,630.45,31.96,1110.08
0,110.86,630.62,31.96,1110.88
0,110.91,630.73,31.96,1111.37
0,110.98,630.87,31.96,1112.02
0,111.06,631.05,31.96,1112.85
0,111.13,631.19,31.96,1113.49
0,111.18,631.30,31.96,1113.98
0,111.26,631.47,31.96,1114.79
1,111.28,0.00,10.10,0.00
0,111.33,631.62,31.96,1115.45
0,111.41,631.78,31.96,1116.24
0,111.46,631.89,31.96,1116.75
1,111.51,0.00,9.55,0.00
0,111.53,632.02,31.96,1117.41
0,111.61,632.18,31.96,1118.22
1,111.61,0.00,8.86,0.00
0,111.66,632.28,31.95,1118.72
1,111.68,0.00,8.34,0.00
0,111.73,632.40,31.96,1119.37
1,111.76,0.00,7.69,0.00
0,111.81,632.54,31.96,1120.19
1,111.83,0.00,7.14,0.00
0,111.88,632.64,31.96,1120.84
0,111.93,632.72,31.96,1121.33
0,112.01,632.85,31.96,1122.15
0,112.06,632.93,31.96,1122.65
0,112.11,633.01,31.96,1123.15
0,112.18,633.11,31.96,1123.80
0,112.26,633.24,31.96,1124.63
0,112.31,633.32,31.96,1125.13
0,112.38,633.42,31.96,1125.78
0,112.43,633.50,31.96,1126.27
0,112.48,633.58,31.96,1126.77
0,112.53,633.66,31.96,1127.27
0,112.58,633.74,31.96,1127.77
0,112.66,633.87,31.96,1128.59
0,112.71,633.94,31.96,1129.08
0,112.78,634.05,31.96,1129.74
0,112.86,634.18,31.96,1130.56
0,112.93,634.28,31.96,1131.22
0,113.01,634.41,31.96,1132.04
0,113.08,634.52,31.96,1132.70
0,113.13,634.59,31.96,1133.20
0,113.21,634.72,31.96,1134.02
0,113.28,634.83,31.96,1134.68
0,113.33,634.91,31.96,1135.17
0,113.41,635.04,31.96,1136.00
0,113.46,635.11,31.96,1136.49
0,113.53,635.22,31.96,1137.15
0,113.61,635.35,31.96,1137.98
0,113.66,635.43,31.96,1138.47
0,113.73,635.53,31.96,1139.12
0,113.78,635.61,31.95,1139.61
0,113.83,635.69,31.96,1140.12
0,113.91,635.81,31.95,1140.94
0,113.98,635.92,31.96,1141.60
0,114.06,636.05,31.96,1142.42
0,114.13,636.15,31.95,1143.08
0,114.21,636.28,31.96,1143.90
0,114.26,636.36,31.96,1144.39
0,114.33,636.46,31.96,1145.05
0,114.41,636.59,31.96,1145.87
0,114.48,636.70,31.96,1146.54
0,114.56,636.82,31.96,1147.34
0,114.61,636.91,31.96,1147.85
0,114.66,636.98,31.96,1148.34
0,114.71,637.06,31.96,1148.84
0,114.78,637.16,31.96,1149.49
0,114.86,637.30,31.96,1150.33
0,114.91,637.37,31.96,1150.83
0,114.98,637.47,31.96,1151.46
0,115.03,637.55,31.96,1151.97
0,115.08,637.63,31.96,1152.46
0,115.16,637.76,31.96,1153.29
0,115.21,637.84,31.96,1153.78
0,115.28,637.95,31.96,1154.44
0,115.36,638.08,31.96,1155.26
0,115.41,638.15,31.96,1155.76
0,115.48,638.26,31.96,1156.42
0,115.53,638.34,31.96,1156.92
0,115.58,638.41,31.96,1157.41
0,115.66,638.54,31.96,1158.23
0,115.71,638.62,31.96,1158.72
0,115.77,638.71,31.96,1159.26
0,115.83,638.80,31.96,1159.88
0,115.91,638.93,31.96,1160.70
0,115.98,639.04,31.96,1161.36
0,116.06,639.17,31.96,1162.18
0,116.11,639.25,31.96,1162.68
0,116.18,639.35,31.96,1163.33
0,116.26,639.48,31.96,1164.16
0,116.33,639.58,31.96,1164.81
0,116.38,639.66,31.96,1165.31
0,116.43,639.74,31.96,1165.81
0,116.51,639.87,31.96,1166.63
0,116.58,639.97,31.96,1167.29
0,116.66,640.10,31.96,1168.10
0,116.71,640.18,31.96,1168.60
0,116.78,640.28,31.96,1169.27
0,116.86,640.41,31.96,1170.08
0,116.91,640.49,31.96,1170.58
0,116.97,640.57,31.96,1171.08
0,117.03,640.67,31.96,1171.73
0,117.08,640.75,31.96,1172.23
0,117.13,640.83,31.96,1172.72
0,117.21,640.96,31.96,1173.54
0,117.26,641.04,31.96,1174.03
0,117.33,641.14,31.96,1174.70
0,117.42,641.27,31.96,1175.52
0,117.47,641.35,31.96,1176.02
0,117.52,641.43,31.96,1176.51
0,117.58,641.53,31.96,1177.16
0,117.63,641.61,31.96,1177.66
0,117.71,641.74,31.96,1178.47
0,117.77,641.82,31.96,1178.98
0,117.83,641.92,31.96,1179.63
0,117.88,642.00,31.96,1180.14
0,117.97,642.13,31.96,1180.96
0,118.03,642.23,31.96,1181.61
0,118.08,642.31,31.96,1182.11
0,118.13,642.39,31.96,1182.61
0,118.22,642.52,31.96,1183.42
0,118.28,642.62,31.96,1184.08
0,118.33,642.70,31.96,1184.58
0,118.42,642.83,31.96,1185.40
0,118.48,642.94,31.96,1186.06
0,118.53,643.02,31.96,1186.56
0,118.62,643.14,31.96,1187.37
0,118.67,643.22,31.96,1187.87
0,118.72,643.30,31.96,1188.37
0,118.78,643.41,31.96,1189.02
1,118.82,0.00,7.96,0.00
0,118.87,643.55,31.96,1189.85
1,118.87,0.00,8.51,0.00
0,118.93,643.67,31.96,1190.50
1,118.93,0.00,9.22,0.00
0,118.98,643.77,31.96,1190.99
1,118.98,0.00,9.80,0.00
1,119.03,0.00,10.41,0.00
0,119.05,643.91,31.96,1191.65
1,119.08,0.00,11.02,0.00
0,119.13,644.10,31.95,1192.47
1,119.13,0.00,11.65,0.00
1,119.18,0.00,12.26,0.00
0,119.20,644.26,31.96,1193.11
1,119.23,0.00,12.85,0.00
0,119.28,644.47,31.96,1193.92
1,119.28,0.00,13.48,0.00
1,119.33,0.00,14.01,0.00
0,119.35,644.65,31.96,1194.56
0,119.42,644.83,31.96,1195.20
0,119.48,645.02,31.96,1195.84
0,119.55,645.20,31.96,1196.48
0,119.63,645.43,31.96,1197.28
0,119.68,645.57,31.96,1197.76
0,119.73,645.71,31.96,1198.24
1,119.78,0.00,14.65,0.00
0,119.82,645.94,31.96,1199.02
1,119.85,0.00,15.20,0.00
0,119.88,646.14,31.96,1199.67
1,119.90,0.00,15.77,0.00
0,119.93,646.30,31.96,1200.15
1,119.95,0.00,16.37,0.00
0,119.98,646.45,31.96,1200.63
1,120.00,0.00,16.96,0.00
0,120.05,646.67,31.96,1201.26
1,120.05,0.00,17.54,0.00
1,120.10,0.00,18.12,0.00
0,120.13,646.95,31.96,1202.04
1,120.15,0.00,18.71,0.00
0,120.20,647.19,31.96,1202.66
1,120.20,0.00,19.29,0.00
1,120.25,0.00,19.88,0.00
0,120.28,647.49,31.96,1203.44
1,120.30,0.00,20.46,0.00
0,120.35,647.75,31.96,1204.06
1,120.35,0.00,21.05,0.00
1,120.40,0.00,21.63,0.00
0,120.43,648.08,31.95,1204.83
1,120.45,0.00,22.22,0.00
0,120.48,648.29,31.96,1205.28
0,120.55,648.56,31.96,1205.88
0,120.63,648.90,31.96,1206.64
0,120.68,649.11,31.95,1207.10
0,120.75,649.38,31.96,1207.70
0,120.80,649.59,31.96,1208.15
0,120.85,649.80,31.96,1208.61
0,120.90,650.01,31.96,1209.07
0,120.95,650.22,31.96,1209.53
0,121.00,650.43,31.96,1209.99
1,121.05,0.00,22.76,0.00
0,121.08,650.77,31.96,1210.74
0,121.13,650.99,31.96,1211.19
0,121.20,651.27,31.96,1211.80
1,121.25,0.00,23.27,0.00
0,121.29,651.62,31.96,1212.55
0,121.35,651.91,31.96,1213.16
0,121.44,652.27,31.96,1213.91
1,121.44,0.00,23.81,0.00
0,121.49,652.49,31.96,1214.36
0,121.54,652.71,31.96,1214.81
0,121.60,653.00,31.96,1215.40
1,121.60,0.00,24.32,0.00
0,121.65,653.22,31.96,1215.85
0,121.74,653.59,31.96,1216.60
0,121.79,653.82,31.96,1217.06
1,121.79,0.00,24.87,0.00
0,121.85,654.12,31.96,1217.64
0,121.90,654.35,31.96,1218.09
0,121.99,654.73,31.95,1218.83
1,121.99,0.00,25.47,0.00
0,122.05,655.03,31.96,1219.42
0,122.10,655.27,31.96,1219.87
1,122.14,0.00,26.02,0.00
0,122.15,655.50,31.96,1220.31
0,122.24,655.89,31.96,1221.04
1,122.24,0.00,26.70,0.00
0,122.29,656.14,31.96,1221.48
1,122.34,0.00,27.44,0.00
0,122.35,656.46,31.96,1222.07
0,122.44,656.87,31.96,1222.79
1,122.44,0.00,28.18,0.00
0,122.50,657.21,31.96,1223.37
1,122.54,0.00,28.91,0.00
0,122.55,657.47,31.96,1223.80
0,122.64,657.89,31.96,1224.51
1,122.64,0.00,29.64,0.00
0,122.69,658.16,31.96,1224.93
0,122.74,658.42,31.96,1225.36
1,122.74,0.00,30.38,0.00
0,122.80,658.78,31.96,1225.92
1,122.84,0.00,31.11,0.00
0,122.89,659.23,31.96,1226.62
1,122.94,0.00,31.85,0.00
0,122.95,659.60,31.96,1227.18
0,123.04,660.07,31.96,1227.87
1,123.04,0.00,32.59,0.00
0,123.09,660.36,31.96,1228.28
1,123.14,0.00,33.33,0.00
0,123.15,660.74,31.96,1228.82
0,123.24,661.23,31.96,1229.51
1,123.24,0.00,34.06,0.00
0,123.30,661.61,31.96,1230.04
1,123.34,0.00,34.80,0.00
0,123.35,661.91,31.96,1230.44
0,123.40,662.22,31.96,1230.85
1,123.44,0.00,35.53,0.00
0,123.49,662.72,31.96,1231.51
1,123.54,0.00,36.27,0.00
0,123.55,663.14,31.96,1232.03
0,123.64,663.65,31.96,1232.68
1,123.64,0.00,37.00,0.00
0,123.69,663.97,31.96,1233.07
1,123.74,0.00,37.74,0.00
0,123.75,664.39,31.96,1233.59
0,123.80,664.71,31.96,1233.97
1,123.84,0.00,38.48,0.00
0,123.89,665.25,31.96,1234.60
0,123.94,665.58,31.96,1234.98
1,123.94,0.00,39.21,0.00
0,124.00,666.01,31.96,1235.48
1,124.04,0.00,39.94,0.00
0,124.05,666.34,31.96,1235.85
0,124.10,666.69,31.96,1236.23
1,124.10,0.00,40.44,0.00
0,124.15,667.03,31.96,1236.60
1,124.19,0.00,41.05,0.00
0,124.24,667.60,31.96,1237.21
1,124.29,0.00,41.78,0.00
0,124.30,668.05,31.95,1237.69
0,124.39,668.63,31.96,1238.29
1,124.39,0.00,42.52,0.00
0,124.44,668.98,31.96,1238.65
0,124.49,669.34,31.96,1239.01
1,124.49,0.00,43.26,0.00
0,124.54,669.69,31.96,1239.36
1,124.59,0.00,44.00,0.00
0,124.60,670.17,31.96,1239.82
0,124.65,670.53,31.96,1240.17
1,124.69,0.00,44.73,0.00
0,124.74,671.14,31.96,1240.74
1,124.79,0.00,45.47,0.00
0,124.81,671.63,31.96,1241.20
0,124.89,672.24,31.96,1241.76
1,124.89,0.00,46.15,0.00
0,124.96,672.74,31.96,1242.20
0,125.01,673.11,31.96,1242.53
0,125.09,673.73,31.96,1243.08
1,125.09,0.00,46.65,0.00
0,125.15,674.22,31.96,1243.52
0,125.21,674.61,31.96,1243.86
0,125.29,675.24,31.96,1244.40
1,125.29,0.00,47.15,0.00
0,125.34,675.61,31.96,1244.73
0,125.40,676.12,31.96,1245.16
0,125.49,676.75,31.96,1245.70
1,125.49,0.00,47.65,0.00
0,125.55,677.26,31.96,1246.14
0,125.64,677.89,31.96,1246.67
0,125.69,678.27,31.96,1246.99
1,125.69,0.00,48.16,0.00
0,125.74,678.66,31.96,1247.32
0,125.79,679.05,31.96,1247.64
0,125.84,679.44,31.96,1247.97
1,125.89,0.00,48.67,0.00
0,125.91,679.95,31.96,1248.38
0,125.99,680.60,31.96,1248.91
0,126.04,680.99,31.96,1249.23
1,126.09,0.00,49.17,0.00
0,126.10,681.49,31.96,1249.64
0,126.19,682.15,31.96,1250.17
0,126.26,682.68,31.96,1250.59
1,126.29,0.00,49.67,0.00
0,126.34,683.33,31.96,1251.11
0,126.39,683.72,31.96,1251.42
0,126.46,684.25,31.96,1251.83
1,126.49,0.00,50.18,0.00
0,126.54,684.90,31.96,1252.34
0,126.59,685.30,31.96,1252.64
0,126.64,685.71,31.96,1252.96
1,126.66,0.00,50.72,0.00
0,126.71,686.23,31.96,1253.36
1,126.76,0.00,51.26,0.00
0,126.79,686.89,31.96,1253.85
0,126.84,687.30,31.96,1254.15
1,126.84,0.00,51.84,0.00
0,126.91,687.84,31.96,1254.54
1,126.94,0.00,52.53,0.00
0,126.96,688.25,31.96,1254.83
0,127.04,688.93,31.96,1255.31
1,127.04,0.00,53.21,0.00
0,127.09,689.35,31.96,1255.60
1,127.14,0.00,53.90,0.00
0,127.16,689.89,31.96,1255.97
0,127.21,690.31,31.96,1256.25
1,127.24,0.00,54.59,0.00
0,127.29,691.01,31.96,1256.71
0,127.34,691.43,31.96,1256.98
1,127.34,0.00,55.27,0.00
0,127.41,691.99,31.96,1257.33
1,127.44,0.00,55.95,0.00
0,127.49,692.69,31.96,1257.77
0,127.54,693.13,31.96,1258.04
1,127.54,0.00,56.65,0.00
0,127.61,693.70,31.96,1258.38
1,127.64,0.00,57.33,0.00
0,127.69,694.41,31.95,1258.80
0,127.74,694.84,31.96,1259.05
1,127.74,0.00,58.02,0.00
0,127.81,695.43,31.96,1259.39
1,127.84,0.00,58.71,0.00
0,127.89,696.15,31.96,1259.79
1,127.94,0.00,59.40,0.00
0,127.96,696.74,31.96,1260.11
0,128.01,697.18,31.96,1260.35
1,128.02,0.00,59.97,0.00
0,128.07,697.78,31.96,1260.66
1,128.11,0.00,60.54,0.00
0,128.16,698.51,31.96,1261.04
1,128.19,0.00,61.11,0.00
0,128.24,699.24,31.96,1261.41
1,128.27,0.00,61.69,0.00
0,128.31,699.85,31.96,1261.71
0,128.36,700.30,31.96,1261.93
1,128.36,0.00,62.26,0.00
0,128.44,701.06,31.96,1262.29
1,128.44,0.00,62.84,0.00
0,128.51,701.66,31.96,1262.56
1,128.54,0.00,63.52,0.00
0,128.56,702.11,31.95,1262.77
0,128.64,702.88,31.96,1263.11
1,128.64,0.00,64.21,0.00
0,128.71,703.48,31.96,1263.38
1,128.74,0.00,64.90,0.00
0,128.76,703.95,31.96,1263.58
0,128.84,704.72,31.96,1263.90
1,128.84,0.00,65.59,0.00
0,128.89,705.18,31.96,1264.08
1,128.94,0.00,66.27,0.00
0,128.96,705.80,31.96,1264.33
0,129.04,706.58,31.96,1264.63
1,129.04,0.00,66.96,0.00
0,129.09,707.04,31.96,1264.81
0,129.14,707.51,31.96,1264.99
1,129.14,0.00,67.65,0.00
0,129.19,707.98,31.96,1265.16
1,129.24,0.00,68.33,0.00
0,129.26,708.61,31.96,1265.38
0,129.33,709.25,31.96,1265.60
1,129.33,0.00,68.91,0.00
0,129.41,710.03,31.96,1265.87
1,129.41,0.00,69.48,0.00
0,129.46,710.50,31.96,1266.03
1,129.51,0.00,70.16,0.00
0,129.53,711.14,31.96,1266.23
0,129.61,711.94,31.96,1266.48
1,129.61,0.00,70.86,0.00
0,129.68,712.58,31.96,1266.67
1,129.71,0.00,71.54,0.00
0,129.73,713.06,31.96,1266.82
0,129.81,713.85,31.96,1267.05
1,129.81,0.00,72.23,0.00
0,129.88,714.50,31.96,1267.22
1,129.91,0.00,72.92,0.00
0,129.96,715.30,31.96,1267.44
0,130.01,715.79,31.96,1267.56
1,130.01,0.00,73.61,0.00
0,130.06,716.28,31.96,1267.69
1,130.11,0.00,74.29,0.00
