3,0.00,PNumber:,Gender:,Age:
1,51.66,0.00,143.24,0.00
0,51.73,770.06,31.96,503.61
1,51.76,0.00,143.92,0.00
0,51.81,770.55,31.96,502.94
0,51.86,770.85,31.96,502.52
1,51.86,0.00,144.62,0.00
0,51.91,771.15,31.96,502.10
1,51.96,0.00,145.31,0.00
0,51.98,771.52,31.96,501.57
0,52.03,771.80,31.96,501.16
1,52.06,0.00,146.00,0.00
0,52.11,772.27,31.96,500.46
1,52.16,0.00,146.68,0.00
0,52.18,772.63,31.96,499.92
0,52.23,772.91,31.96,499.50
1,52.26,0.00,147.37,0.00
0,52.31,773.36,31.96,498.79
0,52.36,773.63,31.95,498.36
1,52.36,0.00,148.06,0.00
0,52.41,773.89,31.96,497.94
1,52.46,0.00,148.74,0.00
0,52.48,774.23,31.96,497.38
0,52.53,774.49,31.96,496.95
1,52.56,0.00,149.42,0.00
0,52.61,774.92,31.96,496.23
0,52.66,775.17,31.96,495.79
1,52.66,0.00,150.12,0.00
0,52.73,775.50,31.96,495.22
1,52.76,0.00,150.80,0.00
0,52.81,775.91,31.96,494.49
0,52.86,776.15,31.96,494.05
1,52.86,0.00,151.49,0.00
0,52.93,776.46,31.96,493.47
1,52.96,0.00,152.19,0.00
0,52.98,776.70,31.96,493.02
0,53.03,776.93,31.96,492.57
1,53.06,0.00,152.88,0.00
0,53.11,777.31,31.96,491.83
0,53.16,777.54,31.96,491.38
1,53.16,0.00,153.56,0.00
0,53.23,777.83,31.96,490.80
1,53.26,0.00,154.25,0.00
0,53.31,778.19,31.96,490.04
0,53.36,778.41,31.96,489.59
1,53.36,0.00,154.92,0.00
0,53.41,778.62,31.96,489.14
0,53.46,778.83,31.96,488.68
1,53.46,0.00,155.62,0.00
0,53.51,779.04,31.96,488.22
1,53.56,0.00,156.31,0.00
0,53.58,779.31,31.96,487.60
0,53.66,779.63,31.96,486.86
1,53.66,0.00,156.98,0.00
0,53.71,779.83,31.96,486.37
1,53.76,0.00,157.69,0.00
0,53.78,780.09,31.96,485.75
0,53.86,780.40,31.96,484.99
1,53.86,0.00,158.37,0.00
0,53.91,780.58,31.96,484.52
1,53.96,0.00,159.05,0.00
0,53.98,780.82,31.96,483.92
0,54.03,781.00,31.96,483.43
1,54.06,0.00,159.76,0.00
0,54.11,781.29,31.96,482.66
0,54.16,781.46,31.96,482.18
1,54.16,0.00,160.43,0.00
0,54.21,781.63,31.96,481.70
1,54.26,0.00,161.13,0.00
0,54.28,781.84,31.96,481.08
0,54.36,782.11,31.96,480.28
1,54.36,0.00,161.81,0.00
0,54.43,782.31,31.95,479.66
1,54.46,0.00,162.50,0.00
0,54.48,782.46,31.96,479.18
0,54.53,782.62,31.96,478.69
1,54.56,0.00,163.19,0.00
0,54.58,782.76,31.96,478.21
0,54.66,783.00,31.96,477.42
1,54.66,0.00,163.87,0.00
0,54.73,783.18,31.96,476.79
1,54.76,0.00,164.57,0.00
0,54.78,783.32,31.96,476.28
0,54.86,783.53,31.96,475.49
1,54.86,0.00,165.25,0.00
0,54.91,783.66,31.96,475.00
0,54.96,783.78,31.96,474.51
1,54.96,0.00,165.94,0.00
0,55.03,783.94,31.96,473.89
1,55.06,0.00,166.61,0.00
0,55.08,784.06,31.96,473.40
0,55.13,784.17,31.96,472.90
1,55.16,0.00,167.30,0.00
0,55.21,784.36,31.96,472.08
1,55.26,0.00,168.00,0.00
0,55.28,784.50,31.96,471.44
0,55.33,784.60,31.96,470.95
1,55.36,0.00,168.68,0.00
0,55.38,784.70,31.96,470.46
0,55.43,784.79,31.96,469.97
1,55.46,0.00,169.37,0.00
0,55.51,784.95,31.96,469.14
1,55.56,0.00,170.06,0.00
0,55.58,785.07,31.96,468.49
0,55.63,785.15,31.96,468.00
1,55.66,0.00,170.75,0.00
0,55.71,785.28,31.96,467.17
0,55.78,785.39,31.96,466.52
0,55.86,785.52,31.96,465.70
0,55.91,785.60,31.96,465.20
0,55.96,785.68,31.96,464.71
0,56.01,785.76,31.96,464.21
0,56.08,785.87,31.96,463.55
0,56.16,786.00,31.96,462.73
0,56.23,786.11,31.96,462.07
0,56.31,786.24,31.96,461.25
0,56.36,786.32,31.96,460.76
0,56.43,786.42,31.96,460.10
0,56.48,786.50,31.96,459.60
0,56.56,786.63,31.96,458.78
0,56.61,786.71,31.96,458.29
0,56.68,786.82,31.96,457.62
0,56.76,786.95,31.96,456.79
0,56.83,787.06,31.96,456.14
0,56.88,787.14,31.96,455.65
0,56.96,787.27,31.96,454.82
0,57.01,787.35,31.96,454.33
0,57.06,787.43,31.96,453.83
0,57.13,787.54,31.96,453.18
0,57.18,787.62,31.96,452.68
0,57.23,787.70,31.96,452.18
0,57.31,787.83,31.96,451.37
0,57.36,787.91,31.96,450.87
0,57.43,788.01,31.96,450.21
0,57.48,788.09,31.96,449.72
0,57.56,788.22,31.96,448.90
0,57.61,788.30,31.96,448.41
0,57.68,788.41,31.96,447.75
0,57.76,788.54,31.96,446.93
0,57.81,788.62,31.96,446.43
0,57.88,788.73,31.96,445.77
0,57.96,788.86,31.96,444.95
0,58.03,788.96,31.96,444.29
1,58.03,0.00,171.27,0.00
0,58.11,789.09,31.96,443.47
0,58.18,789.19,31.96,442.79
1,58.22,0.00,171.82,0.00
0,58.27,789.31,31.96,441.97
0,58.32,789.38,31.96,441.47
0,58.38,789.46,31.96,440.83
1,58.42,0.00,172.42,0.00
0,58.43,789.53,31.96,440.33
0,58.48,789.60,31.96,439.83
0,58.53,789.66,31.96,439.33
0,58.62,789.76,31.96,438.51
1,58.62,0.00,173.02,0.00
0,58.68,789.85,31.96,437.84
0,58.77,789.94,31.96,437.02
1,58.78,0.00,173.52,0.00
0,58.83,790.02,31.96,436.35
0,58.88,790.07,31.96,435.85
0,58.97,790.16,31.96,435.03
1,58.97,0.00,174.07,0.00
0,59.03,790.23,31.96,434.36
0,59.12,790.31,31.96,433.54
0,59.17,790.36,31.95,433.04
1,59.17,0.00,174.66,0.00
0,59.22,790.40,31.96,432.54
0,59.27,790.45,31.96,432.03
0,59.32,790.49,31.96,431.54
1,59.33,0.00,175.17,0.00
0,59.37,790.53,31.96,431.04
0,59.43,790.59,31.96,430.37
1,59.47,0.00,175.77,0.00
0,59.50,790.64,31.96,429.70
0,59.57,790.68,31.96,429.03
1,59.58,0.00,176.28,0.00
0,59.63,790.73,31.96,428.37
0,59.70,790.77,31.96,427.70
1,59.70,0.00,176.80,0.00
0,59.77,790.80,31.96,427.04
0,59.83,790.84,31.96,426.37
1,59.83,0.00,177.40,0.00
0,59.90,790.86,31.96,425.71
0,59.97,790.89,31.96,425.04
1,59.97,0.00,177.99,0.00
0,60.03,790.91,31.96,424.37
1,60.08,0.00,178.51,0.00
0,60.10,790.93,31.96,423.71
0,60.17,790.95,31.96,423.04
1,60.20,0.00,179.03,0.00
0,60.23,790.96,31.96,422.37
0,60.30,790.97,31.96,421.70
1,60.33,0.00,179.63,0.00
0,60.37,790.97,31.96,421.04
0,60.43,790.97,31.96,420.37
1,60.45,0.00,180.14,0.00
0,60.50,790.97,31.96,419.70
0,60.58,790.96,31.96,418.87
1,60.58,0.00,180.74,0.00
0,60.63,790.96,31.96,418.37
0,60.70,790.94,31.96,417.70
1,60.70,0.00,181.26,0.00
0,60.78,790.92,31.96,416.87
0,60.83,790.91,31.96,416.37
1,60.83,0.00,181.85,0.00
0,60.90,790.89,31.96,415.70
1,60.95,0.00,182.37,0.00
0,60.98,790.85,31.96,414.87
0,61.03,790.83,31.96,414.37
0,61.08,790.80,31.96,413.87
1,61.08,0.00,182.97,0.00
0,61.14,790.78,31.96,413.36
0,61.20,790.74,31.96,412.70
1,61.20,0.00,183.49,0.00
0,61.28,790.69,31.96,411.89
1,61.32,0.00,184.07,0.00
0,61.37,790.63,31.96,411.04
1,61.40,0.00,184.62,0.00
0,61.43,790.58,31.96,410.38
1,61.48,0.00,185.22,0.00
0,61.52,790.50,31.96,409.56
1,61.57,0.00,185.83,0.00
0,61.58,790.44,31.96,408.89
0,61.63,790.38,31.96,408.39
1,61.65,0.00,186.45,0.00
0,61.70,790.31,31.96,407.73
1,61.73,0.00,187.06,0.00
0,61.75,790.25,31.96,407.22
0,61.84,790.14,31.96,406.39
1,61.84,0.00,187.81,0.00
0,61.90,790.05,31.96,405.74
1,61.93,0.00,188.54,0.00
0,61.95,789.97,31.96,405.24
0,62.03,789.84,31.96,404.42
1,62.03,0.00,189.28,0.00
0,62.10,789.73,31.96,403.76
1,62.13,0.00,190.01,0.00
0,62.18,789.59,31.96,402.94
1,62.23,0.00,190.75,0.00
0,62.25,789.47,31.96,402.28
0,62.30,789.37,31.96,401.79
1,62.33,0.00,191.47,0.00
0,62.39,789.21,31.96,400.97
1,62.40,0.00,191.98,0.00
0,62.44,789.10,31.96,400.48
1,62.48,0.00,192.55,0.00
0,62.50,788.96,31.96,399.84
0,62.58,788.78,31.96,399.03
1,62.58,0.00,193.23,0.00
0,62.64,788.66,31.96,398.54
0,62.69,788.54,31.96,398.05
1,62.69,0.00,193.93,0.00
0,62.75,788.38,31.96,397.41
1,62.79,0.00,194.62,0.00
0,62.80,788.25,31.96,396.91
0,62.85,788.12,31.96,396.42
0,62.94,787.91,31.96,395.62
0,63.00,787.75,31.96,394.99
0,63.05,787.62,31.96,394.50
0,63.10,787.49,31.96,394.01
0,63.15,787.36,31.96,393.52
0,63.24,787.15,31.96,392.72
0,63.29,787.02,31.96,392.24
0,63.34,786.89,31.96,391.75
0,63.40,786.72,31.96,391.11
0,63.45,786.60,31.96,390.62
0,63.54,786.39,31.96,389.83
0,63.59,786.26,31.96,389.34
0,63.64,786.13,31.96,388.86
0,63.69,786.00,31.96,388.37
1,63.69,0.00,195.20,0.00
0,63.75,785.82,31.96,387.72
1,63.75,0.00,195.76,0.00
0,63.80,785.69,31.96,387.24
1,63.84,0.00,196.46,0.00
0,63.89,785.45,31.96,386.45
1,63.90,0.00,197.01,0.00
0,63.94,785.30,31.96,385.96
0,63.99,785.15,31.96,385.48
1,63.99,0.00,197.71,0.00
0,64.04,785.00,31.96,385.01
1,64.05,0.00,198.26,0.00
0,64.10,784.79,31.96,384.38
1,64.14,0.00,198.96,0.00
0,64.15,784.63,31.96,383.91
0,64.24,784.36,31.96,383.12
0,64.30,784.14,31.96,382.48
0,64.39,783.86,31.96,381.70
0,64.45,783.64,31.96,381.06
0,64.54,783.36,31.96,380.28
0,64.60,783.14,31.96,379.65
0,64.65,782.98,31.96,379.18
0,64.74,782.70,31.96,378.40
0,64.79,782.54,31.96,377.93
0,64.85,782.32,31.96,377.29
0,64.90,782.15,31.96,376.82
1,64.94,0.00,199.50,0.00
0,64.95,781.99,31.96,376.35
0,65.04,781.70,31.96,375.56
1,65.04,0.00,200.09,0.00
0,65.09,781.53,31.95,375.08
1,65.14,0.00,200.71,0.00
0,65.15,781.30,31.96,374.47
1,65.19,0.00,201.23,0.00
0,65.20,781.12,31.95,374.00
1,65.24,0.00,201.81,0.00
0,65.29,780.81,31.96,373.22
1,65.29,0.00,202.40,0.00
1,65.34,0.00,202.98,0.00
0,65.35,780.55,31.96,372.61
1,65.39,0.00,203.57,0.00
0,65.44,780.22,31.96,371.85
1,65.44,0.00,204.14,0.00
1,65.49,0.00,204.72,0.00
0,65.50,779.95,31.96,371.26
1,65.54,0.00,205.30,0.00
0,65.55,779.74,31.96,370.80
1,65.59,0.00,205.92,0.00
0,65.61,779.51,31.96,370.32
1,65.64,0.00,206.50,0.00
0,65.66,779.29,31.96,369.88
1,65.69,0.00,207.09,0.00
0,65.74,778.91,31.96,369.14
1,65.74,0.00,207.67,0.00
0,65.79,778.67,31.96,368.69
1,65.79,0.00,208.26,0.00
1,65.84,0.00,208.84,0.00
0,65.86,778.35,31.96,368.10
1,65.89,0.00,209.43,0.00
0,65.94,777.95,31.96,367.38
1,65.94,0.00,210.01,0.00
0,65.99,777.69,31.96,366.95
0,66.06,777.36,31.96,366.38
0,66.11,777.10,31.96,365.95
0,66.19,776.68,31.96,365.23
0,66.26,776.35,31.96,364.65
0,66.31,776.09,31.96,364.22
0,66.39,775.67,31.96,363.50
0,66.46,775.33,31.96,362.92
0,66.54,774.91,31.96,362.20
0,66.59,774.65,31.96,361.77
0,66.66,774.32,31.96,361.20
0,66.74,773.90,31.96,360.48
0,66.79,773.64,31.96,360.05
0,66.86,773.31,31.96,359.48
0,66.91,773.05,31.96,359.05
0,66.99,772.64,31.96,358.34
0,67.04,772.38,31.96,357.90
0,67.09,772.13,31.96,357.47
0,67.14,771.87,31.96,357.03
0,67.19,771.62,31.96,356.60
0,67.26,771.28,31.96,356.02
0,67.34,770.86,31.96,355.31
0,67.39,770.60,31.96,354.87
1,67.39,0.00,210.57,0.00
0,67.44,770.35,31.95,354.44
0,67.51,770.00,31.96,353.86
1,67.51,0.00,211.11,0.00
0,67.59,769.58,31.96,353.17
1,67.59,0.00,211.62,0.00
0,67.64,769.31,31.96,352.74
1,67.69,0.00,212.31,0.00
0,67.71,768.96,31.96,352.18
0,67.76,768.68,31.96,351.74
1,67.79,0.00,213.01,0.00
0,67.84,768.22,31.96,351.04
0,67.89,767.95,31.96,350.62
1,67.89,0.00,213.70,0.00
0,67.96,767.58,31.96,350.07
1,67.99,0.00,214.38,0.00
0,68.04,767.11,31.96,349.38
1,68.09,0.00,215.07,0.00
0,68.11,766.73,31.96,348.84
0,68.19,766.25,31.96,348.16
1,68.19,0.00,215.76,0.00
0,68.26,765.85,31.96,347.62
1,68.29,0.00,216.44,0.00
0,68.34,765.36,31.96,346.95
0,68.39,765.06,31.96,346.55
1,68.39,0.00,217.13,0.00
0,68.46,764.66,31.96,346.02
1,68.49,0.00,217.82,0.00
0,68.51,764.35,31.96,345.62
0,68.56,764.04,31.96,345.23
1,68.59,0.00,218.50,0.00
0,68.64,763.53,31.96,344.59
0,68.69,763.21,31.96,344.18
1,68.69,0.00,219.20,0.00
0,68.76,762.78,31.96,343.66
1,68.79,0.00,219.89,0.00
0,68.83,762.35,31.96,343.15
0,68.89,761.92,31.96,342.65
1,68.89,0.00,220.57,0.00
0,68.96,761.49,31.96,342.14
1,68.99,0.00,221.26,0.00
0,69.04,760.94,31.96,341.52
0,69.09,760.60,31.96,341.13
1,69.09,0.00,221.95,0.00
0,69.16,760.16,31.96,340.65
1,69.19,0.00,222.64,0.00
0,69.24,759.59,31.96,340.03
0,69.29,759.25,31.96,339.67
1,69.29,0.00,223.32,0.00
0,69.36,758.80,31.96,339.19
1,69.39,0.00,224.01,0.00
0,69.44,758.21,31.96,338.58
1,69.49,0.00,224.69,0.00
0,69.51,757.75,31.96,338.11
0,69.56,757.39,31.96,337.75
1,69.59,0.00,225.39,0.00
0,69.61,757.04,31.96,337.40
0,69.69,756.44,31.96,336.82
1,69.69,0.00,226.08,0.00
0,69.76,755.96,31.96,336.36
1,69.79,0.00,226.76,0.00
0,69.84,755.36,31.96,335.80
1,69.89,0.00,227.45,0.00
0,69.91,754.87,31.96,335.34
0,69.96,754.50,31.96,335.01
1,69.99,0.00,228.13,0.00
0,70.01,754.13,31.96,334.67
1,70.06,0.00,228.72,0.00
0,70.09,753.50,31.96,334.12
1,70.11,0.00,229.44,0.00
0,70.14,753.12,31.96,333.79
1,70.14,0.00,230.03,0.00
1,70.19,0.00,230.90,0.00
0,70.21,752.61,31.96,333.36
1,70.24,0.00,231.77,0.00
0,70.29,751.96,31.96,332.85
1,70.29,0.00,232.68,0.00
0,70.34,751.55,31.96,332.55
1,70.34,0.00,233.62,0.00
1,70.39,0.00,234.53,0.00
0,70.41,751.01,31.95,332.16
1,70.44,0.00,235.45,0.00
0,70.49,750.33,31.96,331.69
1,70.49,0.00,236.38,0.00
0,70.54,749.91,31.96,331.41
1,70.54,0.00,237.31,0.00
1,70.59,0.00,238.03,0.00
0,70.61,749.34,31.96,331.05
0,70.69,748.65,31.96,330.63
1,70.69,0.00,238.68,0.00
0,70.74,748.21,31.96,330.36
0,70.81,747.65,31.96,330.02
1,70.81,0.00,239.26,0.00
0,70.86,747.21,31.96,329.76
0,70.91,746.77,31.96,329.50
1,70.91,0.00,239.77,0.00
0,70.99,746.06,31.96,329.09
0,71.04,745.62,31.96,328.84
1,71.04,0.00,240.42,0.00
0,71.11,745.03,31.96,328.51
1,71.16,0.00,240.99,0.00
0,71.19,744.32,31.96,328.11
0,71.24,743.87,31.96,327.86
0,71.29,743.42,31.96,327.62
1,71.29,0.00,241.66,0.00
0,71.36,742.80,31.96,327.29
1,71.41,0.00,242.25,0.00
0,71.43,742.23,31.96,326.99
0,71.48,741.79,31.96,326.75
0,71.53,741.34,31.96,326.52
1,71.53,0.00,242.82,0.00
0,71.58,740.88,31.96,326.29
0,71.66,740.15,31.96,325.92
1,71.66,0.00,243.48,0.00
0,71.73,739.56,31.96,325.63
0,71.78,739.11,31.96,325.40
0,71.83,738.66,31.96,325.18
0,71.88,738.21,31.96,324.95
0,71.96,737.47,31.96,324.58
0,72.01,737.02,31.96,324.36
0,72.08,736.42,31.96,324.06
0,72.16,735.68,31.96,323.69
0,72.21,735.23,31.96,323.46
0,72.28,734.62,31.96,323.16
0,72.36,733.89,31.96,322.79
0,72.41,733.43,31.96,322.56
0,72.48,732.84,31.96,322.27
0,72.56,732.10,31.96,321.90
0,72.61,731.65,31.96,321.68
0,72.66,731.19,31.96,321.45
0,72.73,730.60,31.96,321.15
0,72.78,730.15,31.96,320.93
0,72.86,729.41,31.96,320.56
0,72.93,728.83,31.96,320.27
0,72.98,728.37,31.96,320.04
0,73.06,727.64,31.96,319.67
0,73.11,727.17,31.96,319.44
0,73.18,726.58,31.96,319.15
0,73.26,725.84,31.96,318.78
0,73.31,725.39,31.96,318.55
0,73.38,724.79,31.96,318.25
0,73.46,724.05,31.96,317.89
0,73.51,723.60,31.96,317.66
0,73.58,723.00,31.96,317.36
0,73.63,722.55,31.96,317.14
0,73.71,721.80,31.96,316.76
0,73.78,721.21,31.96,316.47
0,73.83,720.76,31.96,316.24
0,73.91,720.01,31.96,315.87
0,73.98,719.42,31.96,315.57
0,74.06,718.71,31.96,315.21
1,74.06,0.00,242.72,0.00
0,74.11,718.25,31.96,314.97
1,74.13,0.00,242.08,0.00
0,74.16,717.80,31.96,314.73
0,74.21,717.35,31.96,314.50
1,74.21,0.00,241.29,0.00
0,74.28,716.77,31.96,314.17
1,74.28,0.00,240.68,0.00
0,74.36,716.05,31.96,313.76
1,74.36,0.00,239.91,0.00
0,74.41,715.61,31.96,313.51
1,74.43,0.00,239.29,0.00
0,74.48,715.04,31.96,313.17
1,74.51,0.00,238.51,0.00
0,74.56,714.34,31.96,312.74
1,74.58,0.00,237.90,0.00
0,74.61,713.91,31.96,312.47
0,74.66,713.48,31.96,312.20
1,74.66,0.00,237.11,0.00
0,74.71,713.06,31.96,311.92
1,74.73,0.00,236.49,0.00
0,74.76,712.64,31.96,311.64
1,74.81,0.00,235.74,0.00
0,74.83,712.11,31.96,311.28
1,74.88,0.00,235.12,0.00
0,74.91,711.42,31.96,310.80
0,74.96,711.00,31.96,310.51
1,74.96,0.00,234.33,0.00
0,75.03,710.47,31.96,310.13
1,75.03,0.00,233.72,0.00
0,75.08,710.07,31.96,309.83
1,75.11,0.00,232.94,0.00
0,75.13,709.67,31.96,309.53
1,75.18,0.00,232.33,0.00
0,75.21,709.00,31.96,309.02
0,75.26,708.61,31.96,308.71
1,75.26,0.00,231.55,0.00
0,75.31,708.21,31.96,308.39
1,75.33,0.00,230.91,0.00
0,75.38,707.69,31.96,307.96
1,75.41,0.00,230.14,0.00
0,75.46,707.05,31.96,307.43
1,75.48,0.00,229.53,0.00
0,75.53,706.54,31.96,307.00
1,75.56,0.00,228.75,0.00
0,75.58,706.17,31.96,306.67
0,75.63,705.79,31.96,306.34
1,75.63,0.00,228.13,0.00
0,75.71,705.18,31.96,305.78
1,75.71,0.00,227.36,0.00
0,75.76,704.81,31.96,305.44
0,75.83,704.32,31.96,304.99
0,75.91,703.72,31.96,304.42
0,75.98,703.23,31.96,303.96
0,76.06,702.62,31.96,303.40
0,76.11,702.25,31.96,303.05
0,76.18,701.77,31.96,302.60
0,76.26,701.16,31.96,302.03
0,76.31,700.79,31.96,301.68
0,76.38,700.30,31.96,301.23
0,76.46,699.69,31.96,300.66
0,76.51,699.32,31.96,300.32
0,76.56,698.95,31.96,299.98
1,76.61,0.00,226.79,0.00
0,76.63,698.47,31.96,299.52
0,76.68,698.10,31.96,299.18
0,76.76,697.50,31.96,298.61
1,76.78,0.00,226.25,0.00
0,76.81,697.14,31.96,298.26
0,76.86,696.78,31.96,297.91
1,76.86,0.00,225.63,0.00
0,76.93,696.31,31.96,297.44
1,76.93,0.00,225.08,0.00
0,77.01,695.72,31.96,296.86
1,77.01,0.00,224.39,0.00
0,77.06,695.37,31.96,296.50
1,77.08,0.00,223.83,0.00
0,77.13,694.91,31.96,296.01
1,77.16,0.00,223.15,0.00
0,77.18,694.57,31.96,295.65
0,77.26,694.00,31.96,295.05
0,77.31,693.66,31.96,294.68
0,77.36,693.32,31.96,294.32
0,77.43,692.86,31.96,293.83
0,77.51,692.29,31.96,293.22
0,77.56,691.94,31.96,292.85
0,77.61,691.60,31.96,292.49
0,77.68,691.15,31.96,292.00
0,77.76,690.58,31.96,291.39
0,77.81,690.23,31.96,291.03
0,77.86,689.89,31.96,290.66
0,77.91,689.55,31.96,290.30
0,77.98,689.09,31.96,289.81
0,78.03,688.75,31.96,289.44
0,78.11,688.18,31.96,288.84
0,78.18,687.72,31.96,288.35
0,78.26,687.15,31.96,287.74
0,78.31,686.81,31.96,287.38
0,78.38,686.35,31.96,286.89
0,78.46,685.79,31.96,286.28
0,78.51,685.44,31.96,285.92
0,78.58,684.99,31.96,285.43
0,78.63,684.64,31.96,285.06
0,78.71,684.08,31.96,284.46
1,78.71,359.98,223.15,0.00
0,78.78,683.62,31.96,283.97
0,78.87,683.04,31.96,283.35
0,78.93,682.59,31.96,282.87
0,79.01,682.03,31.96,282.27
0,79.07,681.67,31.96,281.89
1,79.07,359.09,223.15,0.00
0,79.12,681.33,31.96,281.53
1,79.12,358.46,223.15,0.00
1,79.17,357.76,223.15,0.00
0,79.18,680.87,31.96,281.04
1,79.22,357.12,223.15,0.00
0,79.26,680.32,31.96,280.45
1,79.26,356.54,223.15,0.00
0,79.32,679.97,31.96,280.08
1,79.32,356.03,223.15,0.00
0,79.38,679.51,31.96,279.59
0,79.46,678.95,31.96,278.99
0,79.53,678.49,31.96,278.50
0,79.61,677.93,31.96,277.90
0,79.68,677.47,31.96,277.41
0,79.73,677.12,31.96,277.04
1,79.73,355.42,223.15,0.00
1,79.78,354.85,223.15,0.00
0,79.82,676.56,31.96,276.44
1,79.83,354.19,223.15,0.00
0,79.88,676.10,31.96,275.95
1,79.88,353.44,223.15,0.00
1,79.92,352.89,223.15,0.00
0,79.97,675.54,31.96,275.35
1,79.97,352.02,223.15,0.00
0,80.02,675.20,31.96,274.98
1,80.02,351.11,223.15,0.00
1,80.06,350.27,223.15,0.00
0,80.08,674.75,31.96,274.50
1,80.12,349.40,223.15,0.00
0,80.17,674.18,31.96,273.90
1,80.17,348.58,223.15,0.00
1,80.22,347.77,223.15,0.00
0,80.23,673.74,31.96,273.43
1,80.27,346.94,223.15,0.00
0,80.32,673.18,31.96,272.84
1,80.32,346.14,223.15,0.00
1,80.37,345.42,223.15,0.00
0,80.38,672.75,31.96,272.37
1,80.42,344.74,223.15,0.00
0,80.47,672.19,31.96,271.78
1,80.47,344.07,223.15,0.00
1,80.52,343.39,223.15,0.00
0,80.53,671.76,31.96,271.32
1,80.57,342.72,223.15,0.00
0,80.62,671.21,31.96,270.73
1,80.62,342.04,223.15,0.00
1,80.67,341.42,223.15,0.00
0,80.68,670.78,31.96,270.27
1,80.72,340.79,223.15,0.00
0,80.77,670.24,31.96,269.69
1,80.77,340.16,223.15,0.00
1,80.82,339.53,223.15,0.00
0,80.83,669.80,31.96,269.23
1,80.88,338.69,223.15,0.00
0,80.92,669.27,31.96,268.67
1,80.93,338.11,223.15,0.00
0,80.98,668.85,31.96,268.21
1,81.00,337.51,223.15,0.00
0,81.05,668.43,31.96,267.76
1,81.10,337.50,222.62,0.00
0,81.13,667.91,31.96,267.20
1,81.18,337.50,221.93,0.00
0,81.20,667.49,31.96,266.74
1,81.25,337.50,221.37,0.00
0,81.28,666.98,31.96,266.17
1,81.33,337.50,220.68,0.00
0,81.35,666.58,31.96,265.70
1,81.40,337.50,220.12,0.00
0,81.43,666.08,31.96,265.11
0,81.50,665.69,31.96,264.64
0,81.58,665.19,31.96,264.05
0,81.65,664.80,31.96,263.58
0,81.73,664.30,31.96,262.99
0,81.80,663.90,31.96,262.51
1,81.85,338.01,219.95,0.00
0,81.88,663.41,31.96,261.92
0,81.95,663.02,31.96,261.45
1,81.95,338.52,219.95,0.00
0,82.04,662.51,31.96,260.84
0,82.10,662.13,31.96,260.39
0,82.17,661.80,31.96,259.99
0,82.25,661.45,31.96,259.58
2,82.30,Column
0,82.38,661.10,31.96,259.16
0,83.99,661.44,31.96,259.57
0,84.30,661.77,31.96,259.97
0,84.64,662.12,31.96,260.38
0,84.94,662.45,31.96,260.78
0,85.15,662.77,31.96,261.16
0,85.35,663.11,31.96,261.56
0,85.55,663.44,31.96,261.96
0,85.75,663.78,31.96,262.36
0,85.94,664.17,31.96,262.83
0,86.09,664.53,31.95,263.26
0,86.24,664.90,31.96,263.69
0,86.39,665.26,31.96,264.12
0,86.54,665.62,31.96,264.56
0,86.69,665.98,31.96,264.99
0,86.84,666.35,31.96,265.43
0,86.99,666.72,31.96,265.87
0,87.14,667.09,31.96,266.32
0,87.29,667.47,31.96,266.77
0,87.44,667.84,31.96,267.21
0,87.59,668.21,31.96,267.65
0,87.74,668.58,31.96,268.09
0,87.89,668.95,31.96,268.53
0,88.04,669.32,31.96,268.98
0,88.19,669.69,31.96,269.42
0,88.34,670.07,31.96,269.87
0,88.49,670.44,31.96,270.31
0,88.64,670.83,31.96,270.77
0,88.79,671.22,31.96,271.25
0,88.94,671.62,31.96,271.72
0,89.09,672.02,31.96,272.20
0,89.24,672.42,31.96,272.67
0,89.39,672.83,31.96,273.16
0,89.54,673.23,31.96,273.65
0,89.69,673.64,31.96,274.14
0,89.81,673.97,31.96,274.53
0,89.94,674.34,31.96,274.97
0,90.09,674.76,31.95,275.47
0,90.24,675.17,31.96,275.96
0,90.39,675.50,31.96,276.35
1,90.44,339.57,219.95,0.00
1,90.49,340.84,219.95,0.00
1,90.54,342.11,219.95,0.00
1,90.59,343.40,219.95,0.00
1,90.64,344.79,219.95,0.00
1,90.69,346.10,219.95,0.00
1,90.74,347.40,219.95,0.00
1,90.79,348.70,219.95,0.00
1,90.84,349.99,219.95,0.00
1,90.89,351.28,219.95,0.00
1,90.94,352.57,219.95,0.00
1,90.99,353.86,219.95,0.00
1,91.04,355.13,219.95,0.00
1,91.09,356.42,219.95,0.00
1,91.14,357.69,219.95,0.00
1,91.19,358.93,219.95,0.00
1,91.24,0.14,219.95,0.00
1,91.29,0.81,219.95,0.00
1,91.64,0.95,219.31,0.00
1,91.69,0.95,218.44,0.00
1,91.74,0.95,217.52,0.00
1,91.79,0.95,216.59,0.00
1,91.84,0.95,215.67,0.00
1,91.89,0.95,214.72,0.00
1,91.94,0.95,213.77,0.00
1,91.99,0.95,212.81,0.00
1,92.03,0.95,212.17,0.00
1,92.06,0.95,211.54,0.00
1,92.11,0.95,210.59,0.00
1,92.16,0.95,209.65,0.00
1,92.21,0.95,208.70,0.00
1,92.26,0.95,207.73,0.00
1,92.31,0.95,206.73,0.00
1,92.36,0.95,205.74,0.00
1,92.41,0.95,204.73,0.00
1,92.46,0.95,203.72,0.00
1,92.51,0.95,202.73,0.00
1,92.56,0.95,201.73,0.00
